"","ITEM","AREAPLANTED","COUNTY","STATE","DATE","AREAHARVESTED","PRODUCTION_Q","YIELD","P_PRICE","CROP_DEN","P_VALUE","EXP_VAL","IMP_VAL","LABOR_EXP","DOM_CONSUMP","LOC","deltay","deltayhat"
"6001","Corn",32010.6343,"Montgomery_IO"," Iowa",1968,29542.05188,131274.1313,4.443980064,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,-3.919089757,-16.2962963
"6002","Corn",32941.41128,"Muscatine"," Iowa",1968,31970.16573,177987.1977,5.567528696,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,0.737100721,-12.18985975
"6003","Corn",54066.0018,"O'Brien"," Iowa",1968,48157.59142,229729.7297,4.77037408,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,4.790419161,-10.21505376
"6004","Corn",37473.89047,"Osceola"," Iowa",1968,33184.22266,151417.3948,4.563239416,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,-1.727861778,-8.768472894
"6005","Corn",36462.17636,"Page"," Iowa",1968,33588.9083,125660.4349,3.740977568,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,-2.330743622,-20.0532387
"6006","Corn",50949.92235,"Palo Alto"," Iowa",1968,48562.27706,332859.175,6.854274336,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,-0.714853042,-11.71107995
"6007","Corn",78104.32894,"Plymouth"," Iowa",1968,71629.35867,311572.851,4.349827944,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,5.181347161,-13.9545252
"6008","Corn",50181.01963,"Pocahontas"," Iowa",1968,48157.59142,331893.924,6.891935184,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,0.806451628,-11.23836794
"6009","Corn",40387.62709,"Polk_IO"," Iowa",1968,39659.19294,232244.4625,5.856261864,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,-2.805611227,-17.10963455
"6010","Corn",38445.13601,"Poweshiek"," Iowa",1968,37231.07908,217333.8752,5.83743144,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,3.157894746,-18.59468722
"6011","Corn",18332.25959,"Ringgold"," Iowa",1968,17806.16826,103485.064,5.812324208,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,-0.662251641,-21.76165803
"6012","Corn",55158.65303,"Sac"," Iowa",1968,49776.33399,307127.6163,6.170102264,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,3.448275865,-9.495351936
"6013","Corn",45567.60331,"Scott"," Iowa",1968,44110.735,265799.6342,6.02573568,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,1.243339256,-4.657070275
"6014","Corn",50707.11097,"Shelby_IO"," Iowa",1968,46538.84885,222591.9528,4.782927696,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,4.549082201,-19.67948717
"6015","Corn",88140.53287,"Sioux_IO"," Iowa",1968,70010.6161,300142.2475,4.287059864,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,4.683195592,-11.53533713
"6016","Corn",50221.4882,"Story"," Iowa",1968,48562.27706,315179.8415,6.490219472,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,4.754230461,-16.65547346
"6017","Corn",57465.36119,"Tama"," Iowa",1968,55846.61862,365271.2863,6.540433936,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,4.929577473,-13.25595602
"6018","Corn",22338.64745,"Taylor"," Iowa",1968,21853.02468,122891.6887,5.624019968,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,-2.173913041,-24.38356164
"6019","Corn",18251.32246,"Union"," Iowa",1968,17806.16826,103154.8466,5.793493784,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,-0.221729467,-20.17699115
"6020","Corn",19182.09944,"Van Buren"," Iowa",1968,18615.53954,94874.00934,5.096768096,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,-7.172995763,-4.819277102
"6021","Corn",25373.78977,"Warren_IO"," Iowa",1968,24281.13853,136100.3861,5.605189544,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,2.073365212,-23.81530982
"6022","Corn",45608.07188,"Washington_IO"," Iowa",1968,44515.42064,266282.2597,5.981798024,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,-1.508429477,-12.6356589
"6023","Corn",19303.50513,"Wayne_IO"," Iowa",1968,18210.8539,97972.97297,5.379224456,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,4.821802951,-27.72727275
"6024","Corn",58355.66961,"Webster_IO"," Iowa",1968,57465.36119,392806.3402,6.835443912,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,1.248266286,-14.62403789
"6025","Corn",34843.43379,"Winnebago_IO"," Iowa",1968,33588.9083,219061.1664,6.521603512,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,-1.277584186,-19.83240224
"6026","Corn",41925.43253,"Winneshiek"," Iowa",1968,36826.39344,198790.8962,5.39805488,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,2.316602314,-7.91111112
"6027","Corn",64425.95424,"Woodbury"," Iowa",1968,57870.04683,216140.0122,3.73470076,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,7.412060304,-23.05461575
"6028","Corn",31929.69717,"Worth"," Iowa",1968,30351.42316,185556.7974,6.113610992,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,1.394169846,-25.14231499
"6029","Corn",54915.84165,"Wright"," Iowa",1968,53823.19041,364864.8649,6.77895264,1.07,17200,972710000,6455507609,18808800,2.83,101034000,80.79,3.168754603,-12.50805932
"6030","Corn",27814.04419,"Adams_NE"," Nebraska",1968,26624.2684,170870.504,6.414897776,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,4.17576021,10.998062
"6031","Corn",60609.76863,"Antelope"," Nebraska",1968,53078.56883,163913.3306,3.088189536,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-4.219803701,-0.663261919
"6032","Corn",38246.84004,"Boone_NE"," Nebraska",1968,34183.7962,134276.3158,3.929281808,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-0.275103145,-8.001557484
"6033","Corn",4726.728301,"Box Butte"," Nebraska",1968,3002.767465,14440.66247,4.808034928,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,7.020547953,-16.57142857
"6034","Corn",43584.64366,"Buffalo"," Nebraska",1968,39549.92781,233281.3452,5.90019952,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,3.249767879,0.018573545
"6035","Corn",44159.29728,"Burt"," Nebraska",1968,41540.98117,176496.647,4.249399016,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,0.34824046,-10.6013436
"6036","Corn",33900.51625,"Boone_NE"," Nebraska",1968,32257.49254,157610.2418,4.883356624,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,11.61513669,7.095372047
"6037","Corn",31634.27665,"Cass_NE"," Nebraska",1968,30367.61059,133621.2152,4.400042408,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,5.155430478,4.004789772
"6038","Corn",46567.17685,"Cedar_NE"," Nebraska",1968,26142.69249,39346.93152,1.50643392,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,12.8009038,-19.78948836
"6039","Corn",18740.99209,"Chase"," Nebraska",1968,15924.38002,75439.69721,4.73899004,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-7.147484368,11.26862084
"6040","Corn",3540.999369,"Cherry"," Nebraska",1968,2339.083012,5148.851859,2.203159608,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,5.714285712,12.46786633
"6041","Corn",30630.65626,"Clay_NE"," Nebraska",1968,29303.28735,188615.8809,6.4337282,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,12.56440746,9.998546729
"6042","Corn",33034.48897,"Colfax"," Nebraska",1968,30760.15566,128457.3765,4.17407732,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,0.575768707,-1.00654865
"6043","Corn",52880.27287,"Cuming"," Nebraska",1968,43782.93963,131345.001,3.000314224,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-2.349429877,-5.050138055
"6044","Corn",47550.56296,"Custer"," Nebraska",1968,41969.94795,173215.8098,4.130139664,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,7.914893612,-7.994675442
"6045","Corn",48643.21419,"Dawson"," Nebraska",1968,43548.22196,288562.2841,6.628309248,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-0.166389354,-3.22840352
"6046","Corn",32476.02279,"Dixon"," Nebraska",1968,28198.49555,68677.60618,2.435401504,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-0.809968855,-18.34554335
"6047","Corn",49667.06887,"Dodge"," Nebraska",1968,46478.14601,218596.3219,4.701329192,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,2.175507201,-1.231289227
"6048","Corn",15491.36638,"Dundy"," Nebraska",1968,14091.15406,36115.88092,2.560937664,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,7.105538162,-1.008533744
"6049","Corn",33418.94033,"Fillmore"," Nebraska",1968,31646.41722,197597.0331,6.24542396,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,2.082828788,9.989344676
"6050","Corn",13520.54731,"Franklin_NE"," Nebraska",1968,12407.66179,77500,6.24542396,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,1.466626723,5.962575345
"6051","Corn",11934.17959,"Furnas"," Nebraska",1968,10185.93761,55428.26661,5.441992536,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,6.815869779,2.716823398
"6052","Corn",19445.14511,"Gage"," Nebraska",1968,17648.34086,83965.14936,4.757820464,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,8.220603503,15.81103885
"6053","Corn",4216.824392,"Garfield"," Nebraska",1968,3484.343379,12178.92705,3.496182056,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-4.030710179,1.066925324
"6054","Corn",10141.42219,"Gosper"," Nebraska",1968,9303.722914,55218.70555,5.937860368,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,15.32322431,0.602167741
"6055","Corn",17741.41855,"Greeley"," Nebraska",1968,15960.80173,64244.56411,4.023433928,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,7.208029202,-8.9889973
"6056","Corn",46251.52205,"Hall"," Nebraska",1968,42722.66325,271267.2729,6.352129696,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-3.75360925,-3.990255375
"6057","Corn",50686.87669,"Hamilton_NE"," Nebraska",1968,48121.16971,319634.4747,6.640862864,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,7.225548898,8.98886183
"6058","Corn",12261.97496,"Harlan"," Nebraska",1968,11027.68375,64556.23857,5.856261864,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,8.250825037,23.17073172
"6059","Corn",11019.59004,"Hayes"," Nebraska",1968,9704.3617,27110.85145,2.79317956,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,0.991553403,3.536121699
"6060","Corn",7114.37359,"Hitchcock"," Nebraska",1968,6292.861736,35536.73034,5.6491272,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,5.23321957,-10.98734177
"6061","Corn",37902.85725,"Holt"," Nebraska",1968,32172.50855,137640.4694,4.280783056,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,10.50608584,7.162471395
"6062","Corn",27546.95166,"Howard_NE"," Nebraska",1968,25288.80578,131078.5409,5.184643408,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-3.040987186,-4.969984656
"6063","Corn",8935.45898,"Jefferson_NE"," Nebraska",1968,8324.38366,45949.75615,5.517314232,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,13.22463773,20.00000001
"6064","Corn",10691.79467,"Johnson_NE"," Nebraska",1968,10003.82908,38707.83377,3.866513728,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-1.589704771,0.955292314
"6065","Corn",33576.76773,"Kearney"," Nebraska",1968,31577.62066,212730.3902,6.735014984,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,6.303483191,4.707218559
"6066","Corn",7256.013565,"Keith"," Nebraska",1968,5459.209313,32396.36253,5.93158356,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-12.71611825,0.111669461
"6067","Corn",3589.561646,"Keya Paha"," Nebraska",1968,2577.847541,6388.183296,2.47933916,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-7.55355129,16.40419945
"6068","Corn",44195.71898,"Knox_NE"," Nebraska",1968,21808.50926,32745.12294,1.500157112,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,12.62704882,-15.74602685
"6069","Corn",7680.933489,"Lancaster"," Nebraska",1968,6835.140497,28445.1839,4.161523704,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,17.49209694,9.394812683
"6070","Corn",23362.50212,"Lincoln"," Nebraska",1968,19586.78508,94689.08758,4.83314216,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,0.207864208,-7.409783493
"6071","Corn",3597.655359,"Logan_NE"," Nebraska",1968,3209.157143,9658.859987,3.01286784,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-9.448818886,-10.11122345
"6072","Corn",42645.77298,"Madison_NE"," Nebraska",1968,38323.73032,127381.1217,3.32670824,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-1.689125087,-10.04694834
"6073","Corn",38465.37029,"Merrick"," Nebraska",1968,35883.47589,225073.4099,6.270531192,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,4.050499731,-18.17320937
"6074","Corn",8822.147,"Morrill"," Nebraska",1968,7316.716411,38107.60008,5.20975064,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-16.97247706,6.186069172
"6075","Corn",19501.8011,"Nemaha"," Nebraska",1968,18635.77382,68346.37269,3.665655872,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,5.831085263,0.984911977
"6076","Corn",11922.03902,"Nuckolls"," Nebraska",1968,10509.68613,64383.76346,6.126164608,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,9.640190055,6.894049345
"6077","Corn",25135.02524,"Otoe"," Nebraska",1968,23993.81173,85159.01239,3.54639652,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,12.70326837,-11.00444189
"6078","Corn",8093.712844,"Pawnee"," Nebraska",1968,7757.823761,31651.34119,4.0799252,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,5.499999995,1.010101005
"6079","Corn",4346.323797,"Perkins"," Nebraska",1968,3540.999369,18101.75777,5.109321712,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-7.82122904,18.80530974
"6080","Corn",37947.37267,"Phelps"," Nebraska",1968,35668.9925,236399.1059,6.628309248,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,17.84152713,-5.196643411
"6081","Corn",36688.80032,"Pierce"," Nebraska",1968,28020.43387,63260.00813,2.25965088,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,13.72159718,-19.76281087
"6082","Corn",45842.78955,"Platte"," Nebraska",1968,42593.16384,191062.2841,4.48791772,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,11.14053671,1.96219622
"6083","Corn",28680.07146,"Polk_NE"," Nebraska",1968,26899.45464,165975.9195,6.170102264,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,17.96246651,3.945438517
"6084","Corn",26057.7085,"Richardson"," Nebraska",1968,24600.84019,120635.5416,4.902187048,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,18.18605374,7.982559129
"6085","Corn",17789.98083,"Saline_NE"," Nebraska",1968,16794.45415,90001.01605,5.360394032,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,10.78252961,16.97711551
"6086","Corn",21942.05552,"Sarpy"," Nebraska",1968,20505.42149,96892.1459,4.726436424,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-2.803393599,-10.02323266
"6087","Corn",49306.89865,"Saunders"," Nebraska",1968,46300.08432,177207.1225,3.82885288,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,5.055810887,-3.987391648
"6088","Corn",21185.29337,"Scotts Bluff"," Nebraska",1968,16240.03482,87446.65718,5.385501264,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-11.93887295,-4.015401556
"6089","Corn",26676.87753,"Seward"," Nebraska",1968,24746.52702,147613.544,5.9629676,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,15.59466023,16.79659812
"6090","Corn",10529.92041,"Sheridan"," Nebraska",1968,6511.391983,22334.12924,3.427137168,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-36.58724059,-10.82933517
"6091","Corn",13552.92216,"Sherman"," Nebraska",1968,12043.44471,49236.94371,4.086202008,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,0.179157968,-8.920315434
"6092","Corn",3791.904467,"Sioux_NE"," Nebraska",1968,2776.143505,15398.29303,5.548698272,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,-25.82710779,5.995475103
"6093","Corn",32836.19301,"Stanton"," Nebraska",1968,27344.60884,81245.93578,2.968930184,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,2.846931219,-11.09893721
"6094","Corn",16632.57989,"Thayer"," Nebraska",1968,15831.30232,98948.63848,6.251700768,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,12.65206813,14.997202
"6095","Corn",15916.28631,"Valley"," Nebraska",1968,13399.14161,62377.05751,4.657391536,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,7.932875643,-15.1273198
"6096","Corn",33657.70486,"Washington_NE"," Nebraska",1968,31423.84012,146446.8604,4.657391536,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,2.561019605,-7.997787603
"6097","Corn",36559.30092,"Wayne_NE"," Nebraska",1968,27336.51513,59594.34058,2.178052376,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,1.782156287,-10.19880716
"6098","Corn",6928.218194,"Webster_NE"," Nebraska",1968,5981.253792,30939.3416,5.172089792,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,22.07943926,-0.058377125
"6099","Corn",48440.87137,"York"," Nebraska",1968,46291.99061,292156.5739,6.30819204,1.09,19400,341918000,6455507609,18808800,2.83,101034000,80.79,7.351712612,8.003248203
"6100","Corn",32374.85138,"Adair"," Iowa",1969,31160.79445,176031.2944,5.6491272,1.11,17400,1049340000,6455507609,18808800,2.83,106409000,80.79,5.749999987,4.712041912
"6101","Corn",23471.76725,"Adams_IO"," Iowa",1969,22662.39596,126600.2845,5.58635912,1.11,17400,1049340000,6455507609,18808800,2.83,106409000,80.79,3.275862068,3.942652362
"6102","Corn",23876.45289,"Allamakee"," Iowa",1969,20638.96775,130842.3085,6.33957608,1.11,17400,1049340000,6455507609,18808800,2.83,106409000,80.79,5.76271185,0.68259387
"6103","Corn",34398.27959,"Audubon"," Iowa",1969,31565.48009,196149.1567,6.21403992,1.11,17400,1049340000,6455507609,18808800,2.83,106409000,80.79,7.64705881,-0.816802802
"6104","Corn",63535.64583,"Benton"," Iowa",1969,59084.10376,381985.3688,6.46511224,1.11,17400,1049340000,6455507609,18808800,2.83,106409000,80.79,-1.783439493,0.19144864
"6105","Corn",46943.5345,"Black Hawk"," Iowa",1969,40468.56422,231152.2048,5.71189528,1.11,17400,1049340000,6455507609,18808800,2.83,106409000,80.79,1.637931034,0.172711575
"6106","Corn",48562.27706,"Boone_IO"," Iowa",1969,45729.47757,304257.2648,6.65341648,1.11,17400,1049340000,6455507609,18808800,2.83,106409000,80.79,2.166666667,2.127659563
"6107","Corn",33993.59394,"Bremer"," Iowa",1969,29542.05188,170595.4074,5.77466336,1.11,17400,1049340000,6455507609,18808800,2.83,106409000,80.79,3.214285733,-3.890160201
"6108","Corn",47348.22014,"Buchanan"," Iowa",1969,42087.30679,253606.9904,6.02573568,1.11,17400,1049340000,6455507609,18808800,2.83,106409000,80.79,-1.196581198,-2.25563909
"6109","Corn",55037.24734,"Buena Vista"," Iowa",1969,50585.70528,323867.1002,6.40234416,1.11,17400,1049340000,6455507609,18808800,2.83,106409000,80.79,7.05882352,3.343465054
"6110","Corn",51799.7622,"Boone_IO"," Iowa",1969,46134.16321,237451.7374,5.14698256,1.11,17400,1049340000,6455507609,18808800,2.83,106409000,80.79,2.109375012,3.05958132
"6111","Corn",49371.64835,"Calhoun"," Iowa",1969,46538.84885,295036.5779,6.33957608,1.11,17400,1049340000,6455507609,18808800,2.83,106409000,80.79,3.934426224,1.666666678
