X,ITEM,AREAPLANTED,COUNTY,STATE,DATE,AREAHARVESTED,PRODUCTION_Q,YIELD,P_PRICE,CROP_DEN,P_VALUE,EXP_VAL,IMP_VAL,LABOR_EXP,DOM_CONSUMP,LOC,deltay,deltayhat
8025,Corn,24726.29274,Wayne, Iowa,1952,24402.54422,72038.20361,2.95009976,1.5,13600,979593000,6455507609,18808800,2.83,86468000,80.79,-0.818330601,5.344827582
8118,Corn,68270.46784,Webster, Iowa,1952,67744.3765,263589.7175,3.89162096,1.5,13600,979593000,6455507609,18808800,2.83,86468000,80.79,3.675163009,-0.177514789
8211,Corn,37999.9818,Winnebago, Iowa,1952,36340.77067,149436.0902,4.11130924,1.5,13600,979593000,6455507609,18808800,2.83,86468000,80.79,8.519701817,2.399127582
8304,Corn,39416.38155,Winneshiek, Iowa,1952,34762.49666,141307.661,4.067371584,1.5,13600,979593000,6455507609,18808800,2.83,86468000,80.79,1.232032853,3.397027587
8397,Corn,75069.18663,Woodbury, Iowa,1952,72641.07277,245986.5881,3.383199512,1.5,13600,979593000,6455507609,18808800,2.83,86468000,80.79,8.355795143,-4.529078742
8490,Corn,34236.40533,Worth, Iowa,1952,32132.03999,121748.6283,3.791192032,1.5,13600,979593000,6455507609,18808800,2.83,86468000,80.79,6.855791948,4.059040593
8583,Corn,60014.88074,Wright, Iowa,1952,58719.88668,231355.4156,3.941835424,1.5,13600,979593000,6455507609,18808800,2.83,86468000,80.79,3.101820627,2.134986224
13379,Corn,35855.1479,Adams_NE, Nebraska,1952,34835.34008,68660.84129,1.970917712,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,11.98645598,-1.138138795
13459,Corn,60638.09663,Antelope, Nebraska,1952,59824.67849,119628.6324,2.002301752,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,5.892952481,-17.16970701
13539,Corn,55972.07117,Boone_NE, Nebraska,1952,55490.49526,146908.1487,2.648812976,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-1.070060009,-2.769771529
13619,Corn,8126.087695,Box Butte, Nebraska,1952,8061.337993,7409.317212,0.916413968,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-2.639442227,3.239074543
13699,Corn,64361.20454,Buffalo, Nebraska,1952,63381.86528,137815.9927,2.171775568,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,8.683350086,-2.840735527
13779,Corn,54494.96858,Burt, Nebraska,1952,54284.53204,181988.925,3.351815472,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,0.089113328,4.957131734
13859,Corn,53276.8648,Butler, Nebraska,1952,52945.02257,154527.535,2.91871572,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,4.41321686,-7.516684226
13939,Corn,51443.63884,Cass_NE, Nebraska,1952,51168.4526,136916.7852,2.673920208,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,6.080868462,-4.528726995
14019,Corn,69201.24482,Cedar, Nebraska,1952,68739.90318,181710.0183,2.642536168,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-3.67251463,0.95642933
14099,Corn,17935.66766,Chase, Nebraska,1952,17672.62199,15547.65292,0.87875312,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-3.29422384,-7.396573371
14179,Corn,7478.590668,Cherry, Nebraska,1952,7264.107277,5665.261126,0.778324192,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,5.790043288,-34.97536945
14259,Corn,37320.10992,Clay_NE, Nebraska,1952,37166.32938,89417.80126,2.404017464,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-2.103665133,-10.5962191
14339,Corn,40958.23385,Colfax, Nebraska,1952,40808.50016,136272.6072,3.339261856,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-1.91680665,2.907981706
14419,Corn,59067.91634,Cuming, Nebraska,1952,59027.44777,203576.5088,3.445967592,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,5.542614405,-6.585599987
14499,Corn,84308.15984,Custer, Nebraska,1952,83001.02522,110687.6143,1.330683296,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,0.830413285,-7.515759564
14579,Corn,60812.11145,Dawson, Nebraska,1952,60646.19034,169471.9061,2.79317956,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-0.765289149,-1.68149699
14659,Corn,47186.34588,Dixon, Nebraska,1952,47133.73675,148883.8651,3.157234424,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,0.214408232,-2.954640034
14739,Corn,52495.82151,Dodge, Nebraska,1952,52159.93242,175515.9012,3.364369088,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-1.187172373,-2.685671419
14819,Corn,29024.05426,Dundy, Nebraska,1952,27607.65451,22867.30339,0.828538656,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,16.02063581,-2.088737193
14899,Corn,43398.48827,Fillmore, Nebraska,1952,42815.74094,99494.51331,2.32241896,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,0.111898552,-5.315203964
14979,Corn,28234.91726,Franklin_NE, Nebraska,1952,28068.99614,45563.40175,1.625693272,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,3.38254262,2.407162802
15059,Corn,33928.84424,Furnas, Nebraska,1952,33637.47058,55319.80288,1.644523696,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,0.512881691,0.684520217
15139,Corn,52115.417,Gage, Nebraska,1952,51520.52911,112026.265,2.171775568,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,4.185432518,-2.557506052
15219,Corn,4734.822014,Garfield, Nebraska,1952,4686.259737,8657.793131,1.845381552,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,7.43589742,-17.60563379
15299,Corn,22528.8497,Gosper, Nebraska,1952,21990.6178,37766.96809,1.719845392,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,5.01167594,-1.903083685
15379,Corn,27421.49912,Greeley, Nebraska,1952,27219.15629,57813.70656,2.121561104,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,5.150531281,-6.871907637
15459,Corn,42241.08733,Hall, Nebraska,1952,42046.83822,122237.0961,2.906162104,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,15.76930446,-2.612427696
15539,Corn,50800.18867,Hamilton_NE, Nebraska,1952,50504.76815,130989.8903,2.592321704,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,8.555723716,-4.713830257
15619,Corn,24661.54304,Harlan, Nebraska,1952,24475.38764,36375.22861,1.487603496,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-6.727929138,-10.68444965
15699,Corn,22237.47604,Hayes, Nebraska,1952,22051.32064,25773.97887,1.167486288,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,6.242038204,-6.78541137
15779,Corn,15511.60067,Hitchcock, Nebraska,1952,15183.8053,19883.15383,1.311852872,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,12.91416639,5.942509739
15859,Corn,32047.05601,Holt, Nebraska,1952,31047.48247,47034.1394,1.512710728,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-4.116681419,-10.16449233
15939,Corn,29606.80158,Howard, Nebraska,1952,29412.55248,52938.42715,1.801443896,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,20.07927832,-10.23312885
16019,Corn,28299.66696,Jefferson_NE, Nebraska,1952,28210.63612,63169.83337,2.240820456,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,5.033605032,-6.921336352
16099,Corn,24232.57625,Johnson, Nebraska,1952,24123.31113,52873.1457,2.190605992,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,11.52304613,28.27763492
16179,Corn,33584.86145,Kearney, Nebraska,1952,33342.05006,76390.72343,2.29103492,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,10.70008434,1.828220868
16259,Corn,7357.184975,Keith, Nebraska,1952,6964.639902,14918.20768,2.140391528,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,10.83608361,-29.86111114
16339,Corn,4285.620951,Keya Paha, Nebraska,1952,4245.152387,5912.924202,1.393451376,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,1.983002836,-39.41647597
16419,Corn,66271.32077,Knox_NE, Nebraska,1952,66153.96193,127998.6283,1.933256864,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-4.280654629,-9.022222223
16499,Corn,62815.30538,Lancaster, Nebraska,1952,62588.68142,147289.9309,2.353803,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,8.523386168,-0.019323673
16579,Corn,41383.15377,Lincoln, Nebraska,1952,40840.87501,60099.57326,1.468773072,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,1.652650119,-18.29005194
16659,Corn,6389.98629,Logan_NE, Nebraska,1952,6325.236588,6116.388945,0.966628432,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,27.99240026,-25.90333177
16739,Corn,56069.19573,Madison_NE, Nebraska,1952,55931.60261,164096.7283,2.931269336,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-1.681703363,-6.479918993
16819,Corn,38283.26175,Merrick, Nebraska,1952,37979.74752,111358.2097,2.931269336,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,3.90063425,2.292387539
16899,Corn,6555.907404,Morrill, Nebraska,1952,6454.735993,13472.87137,2.090177064,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,8.950617281,-25.85812357
16979,Corn,29440.88047,Nemaha, Nebraska,1952,29117.13196,63818.58362,2.190605992,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,20.21993128,6.204379565
17059,Corn,37542.68703,Nuckolls, Nebraska,1952,37437.46876,72445.64113,1.933256864,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,7.653336208,-2.058699318
17139,Corn,46138.21007,Otoe, Nebraska,1952,45697.10272,113414.7023,2.47933916,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,12.27085342,9.435592262
17219,Corn,24070.702,Pawnee, Nebraska,1952,23933.10888,57084.94208,2.38518704,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,15.73638197,68.26025463
17299,Corn,15317.35156,Perkins, Nebraska,1952,15175.71158,12717.68949,0.841092272,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-0.052840205,-21.76519222
17379,Corn,37821.92012,Phelps, Nebraska,1952,37538.64017,90847.64275,2.422847888,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,2.867536911,-3.069902508
17459,Corn,44491.1395,Pierce, Nebraska,1952,44086.45386,115138.9453,2.611152128,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,9.286883763,-10.81366107
17539,Corn,61160.14111,Platte, Nebraska,1952,60937.564,194219.1628,3.188618464,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,5.677231522,-10.46800947
17619,Corn,41249.60751,Polk, Nebraska,1952,40986.56184,118073.0543,2.881054872,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,9.732169134,-10.39120879
17699,Corn,41132.24867,Richardson, Nebraska,1952,40537.36078,116288.356,2.868501256,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,7.683982695,23.0061721
17779,Corn,39727.98949,Saline_NE, Nebraska,1952,39614.67751,88087.27901,2.221990032,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-0.295405913,1.741113046
17859,Corn,23439.3924,Sarpy, Nebraska,1952,23241.09643,69694.92989,3.000314224,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,7.907458557,-6.323791035
17939,Corn,79419.55728,Saunders, Nebraska,1952,79136.27733,242367.151,3.063082304,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-2.710828017,2.160333153
18019,Corn,9502.018879,Scotts Bluff, Nebraska,1952,9425.128607,31617.55741,3.351815472,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,2.044293013,-2.370062369
18099,Corn,45765.89928,Seward, Nebraska,1952,45345.02621,112259.9573,2.473062352,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,10.40763993,-9.874083506
18179,Corn,25697.53828,Sheridan, Nebraska,1952,24625.12133,25689.64641,1.041950128,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-13.0551181,-5.716406821
18259,Corn,26733.53352,Sherman, Nebraska,1952,26599.98726,41849.97968,1.575478808,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-4.965183144,-9.692412872
18339,Corn,3140.360583,Sioux, Nebraska,1952,3035.142317,5851.198943,1.926980056,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,39.43298972,-25.81261951
18419,Corn,37866.43554,Stanton, Nebraska,1952,37720.74871,116731.1014,3.094466344,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,4.542054079,-6.035348465
18499,Corn,33605.09573,Thayer, Nebraska,1952,32884.75529,53168.05527,1.619416464,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,-3.600674373,2.354246282
18579,Corn,29254.72507,Valley, Nebraska,1952,28947.16399,48062.13168,1.66335412,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,10.88670634,-3.946319435
18659,Corn,38356.10517,Washington_NE, Nebraska,1952,38121.3875,133944.5743,3.51501248,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,0.390377723,0.232656511
18739,Corn,44976.76227,Wayne_NE, Nebraska,1952,44766.32574,154392.1459,3.445967592,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,3.895987042,-8.360817958
18819,Corn,30966.54534,Webster, Nebraska,1952,30727.78081,46845.91546,1.525264344,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,7.710402513,-4.146310924
18899,Corn,57752.688,York, Nebraska,1952,57400.61149,145180.0955,2.529553624,1.49,19400,377089000,6455507609,18808800,2.83,86468000,80.79,2.459533312,-7.301071779
28,Corn,39092.63304,Adair, Iowa,1953,37838.10755,109759.1953,2.899885296,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-5.6935818,2.547770697
121,Corn,27559.09223,Adams, Iowa,1953,26749.72095,80852.46901,3.025421456,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-3.671071934,1.641791021
214,Corn,23755.0472,Allamakee, Iowa,1953,21448.33904,78871.16439,3.678209488,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,1.53321977,0.859106524
307,Corn,36583.58205,Audubon, Iowa,1953,35936.08503,116719.1628,3.245109736,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-3.871681395,4.267589371
400,Corn,63252.36588,Benton, Iowa,1953,62159.71464,226935.5822,3.653102256,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-6.269993612,2.896642535
493,Corn,47105.40875,Black Hawk, Iowa,1953,45162.91767,164219.6708,3.634271832,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-3.178694145,4.488330339
586,Corn,55482.40155,Boone, Iowa,1953,54875.37308,197800.2438,3.602887792,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-10.21152445,5.705474186
679,Corn,33507.97117,Bremer, Iowa,1953,31160.79445,119437.1063,3.835129688,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-0.724637665,2.729528527
772,Corn,47712.43722,Buchanan, Iowa,1953,45648.54044,161730.3394,3.540119712,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-4.919423251,6.216216236
865,Corn,56655.98991,Buena Vista, Iowa,1953,55482.40155,209180.0447,3.772361608,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-10.14285714,2.264426587
958,Corn,52811.47631,Butler, Iowa,1953,51476.01369,168995.1229,3.282770584,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-3.21839081,6.183889339
1051,Corn,58638.94955,Calhoun, Iowa,1953,57789.10971,190459.2562,3.2953242,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-10.62801932,2.693125443
1144,Corn,54389.75031,Carroll, Iowa,1953,53418.50477,168741.1095,3.157234424,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-7.06845238,1.664145229
1237,Corn,43989.32931,Cass, Iowa,1953,42937.14664,133484.048,3.10701996,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-2.20791168,3.425309224
1330,Corn,50747.57953,Cedar, Iowa,1953,49978.67681,197419.2237,3.948112232,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-2.392344485,3.124999999
1423,Corn,55927.55575,Cerro Gordo, Iowa,1953,53458.97333,188858.9717,3.533842904,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-7.380607814,4.144687261
1516,Corn,51961.63646,Cherokee, Iowa,1953,50100.0825,193659.8252,3.866513728,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-10.04672898,6.115702474
1609,Corn,37757.17042,Chickasaw, Iowa,1953,34074.53107,117201.7883,3.439690784,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,0.321543401,5.662514153
1702,Corn,20396.15637,Clarke, Iowa,1953,18534.60241,42445.64113,2.29103492,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,2.380952377,-0.591715963
1795,Corn,54349.28175,Clay, Iowa,1953,52487.72779,185074.1719,3.527566096,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-11.3179449,4.270186331
1888,Corn,35612.33651,Clayton, Iowa,1953,32860.47415,125127.0067,3.810022456,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,1.363636362,0.227790409
1981,Corn,59569.72653,Clinton, Iowa,1953,58477.0753,227087.9902,3.885344152,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-2.241847827,3.370786512
2074,Corn,59650.66366,Crawford, Iowa,1953,58719.88668,186318.8376,3.176064848,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-6.852103127,5.890804605
2167,Corn,52811.47631,Dallas, Iowa,1953,51030.85948,161323.9179,3.163511232,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-7.20306514,0.23041476
2260,Corn,21367.40191,Decatur, Iowa,1953,19303.50513,45900.22353,2.378910232,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,12.12121212,-2.222222219
2353,Corn,42411.0553,Delaware, Iowa,1953,39780.59863,148166.0232,3.722147144,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,0.763358793,1.846452867
2446,Corn,26385.50387,Des Moines, Iowa,1953,25211.91551,84256.24873,3.339261856,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-5.828220858,2.194357371
2539,Corn,35612.33651,Dickinson, Iowa,1953,34600.62241,118014.6312,3.408306744,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-13.29545454,7.579462098
2632,Corn,32051.10286,Dubuque, Iowa,1953,30513.29742,121621.6216,3.98577308,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,2.525252543,0.763358762
2725,Corn,39902.00432,Emmet, Iowa,1953,39011.69591,145397.277,3.728423952,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-12.88032455,6.825568781
2818,Corn,49452.58548,Fayette, Iowa,1953,46134.16321,173414.9563,3.759807992,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-1.963993451,3.384094757
2911,Corn,46700.72311,Floyd, Iowa,1953,44636.82633,156345.255,3.502458864,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-6.065857895,2.486678512
3004,Corn,61148.00054,Franklin, Iowa,1953,58355.66961,211542.3694,3.627995024,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-6.882859035,4.135079267
3097,Corn,61269.40623,Fremont, Iowa,1953,60176.755,185226.58,3.07563592,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-13.87054162,16.19339985
3190,Corn,61026.59484,Greene, Iowa,1953,60217.22356,200950.0102,3.339261856,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-6.697612722,1.208053681
3283,Corn,48481.33994,Grundy, Iowa,1953,48117.12286,181924.4056,3.778638416,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-4.924874793,3.009458302
3376,Corn,43584.64366,Guthrie, Iowa,1953,42856.20951,126854.2979,2.962653376,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-7.056638811,4.057970997
3469,Corn,62969.08593,Hamilton, Iowa,1953,62159.71464,222922.1703,3.584057368,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-9.125964011,4.569892478
3562,Corn,57870.04683,Hancock, Iowa,1953,55482.40155,202550.2946,3.653102256,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-8.881118872,4.303428138
3655,Corn,56534.58422,Hardin, Iowa,1953,55199.1216,200416.582,3.627995024,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-10.09305656,4.722638688
3748,Corn,68108.59358,Harrison, Iowa,1953,67056.41091,183931.1116,2.742965096,1.5,13600,859475000,6455507609,18808800,2.83,86468000,80.79,-12.41830065,6.31711939
