,ITEM,AREA_PLANTED,COUNTY,STATE,DATE,AREAHARVESTED,PRODUCTION_Q,YIELD,P_PRICE,CROP_DEN,P_VALUE,EXP_VAL,IMP_VAL,LABOR_EXP,DOM_CONSUMP,LOC,deltay,deltayhat
10738,Corn,50788.0481,Carroll_IA, Iowa,1961,49007.43127,249771.3879,5.096768096,1.09,NA,820975000,NA,NA,NA,90164000,NA,80.93712,-11452.60367
10831,Corn,40185.28427,Cass, Iowa,1961,39254.50729,182000.6096,4.638561112,1.09,NA,820975000,NA,NA,NA,90164000,NA,283.27995,-7850.90146
10924,Corn,55037.24734,Cedar_IA, Iowa,1961,53742.25328,298719.7724,5.561251888,1.09,NA,820975000,NA,NA,NA,90164000,NA,-3318.42227,-4815.75914
11017,Corn,50302.42533,Cerro Gordo, Iowa,1961,48117.12286,221880.7153,4.61345388,1.09,NA,820975000,NA,NA,NA,90164000,NA,202.34282,-16511.1742
11110,Corn,50747.57953,Cherokee, Iowa,1961,47388.6887,241998.5775,5.109321712,1.09,NA,820975000,NA,NA,NA,90164000,NA,1740.14826,-11938.22645
11203,Corn,37392.95334,Chickasaw, Iowa,1961,34641.09097,145219.4676,4.192907744,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1214.05693,-8943.55269
11296,Corn,14002.12322,Clarke, Iowa,1961,13556.96901,48465.75899,3.57778056,1.09,NA,820975000,NA,NA,NA,90164000,NA,-121.40569,-5422.78761
11389,Corn,48683.68276,Clay, Iowa,1961,46862.59737,224319.244,4.789204504,1.09,NA,820975000,NA,NA,NA,90164000,NA,80.93713,-13759.31183
11482,Corn,39173.57016,Clayton, Iowa,1961,36664.51918,171052.6316,4.663668344,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1092.65123,-2063.89678
11575,Corn,65599.5426,Clinton_IA, Iowa,1961,63454.7087,341648.039,5.385501264,1.09,NA,820975000,NA,NA,NA,90164000,NA,-3116.07944,-5503.72473
11668,Corn,51152.26517,Crawford_IA, Iowa,1961,50140.55107,239560.0488,4.776650888,1.09,NA,820975000,NA,NA,NA,90164000,NA,1133.1198,-15013.83733
11761,Corn,42896.67807,Dallas, Iowa,1961,42006.36966,204709.4087,4.870803008,1.09,NA,820975000,NA,NA,NA,90164000,NA,-80.93713,-15135.24302
11854,Corn,15256.64871,Decatur, Iowa,1961,14204.46604,47068.68523,3.314154624,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1092.65123,-5787.00468
11947,Corn,46215.10034,Delaware, Iowa,1961,43786.98649,212914.0419,4.8645262,1.09,NA,820975000,NA,NA,NA,90164000,NA,-2185.30247,-5099.03909
12040,Corn,28166.1207,Des Moines, Iowa,1961,27113.93803,145422.6783,5.360394032,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1821.08539,-3075.61088
12133,Corn,31808.29148,Dickinson, Iowa,1961,30149.08034,122688.4779,4.067371584,1.09,NA,820975000,NA,NA,NA,90164000,NA,121.40569,-10966.9809
12226,Corn,36381.23923,Dubuque, Iowa,1961,34438.74815,171230.441,4.971231936,1.09,NA,820975000,NA,NA,NA,90164000,NA,-2023.42821,-2387.64529
12319,Corn,35895.61646,Emmet, Iowa,1961,34600.62241,165565.9419,4.782927696,1.09,NA,820975000,NA,NA,NA,90164000,NA,80.93713,-8700.74131
12412,Corn,49209.77409,Fayette, Iowa,1961,46174.63178,212126.6003,4.594623456,1.09,NA,820975000,NA,NA,NA,90164000,NA,-971.24554,-11614.47793
12505,Corn,43220.42659,Floyd, Iowa,1961,41196.99838,192288.1528,4.669945152,1.09,NA,820975000,NA,NA,NA,90164000,NA,566.5599,-13192.75193
12598,Corn,60621.9092,Franklin, Iowa,1961,58072.38966,293766.5109,5.059107248,1.09,NA,820975000,NA,NA,NA,90164000,NA,1011.71411,-13799.7804
12691,Corn,40751.84417,Fremont, Iowa,1961,40225.75283,174786.6287,4.343551136,1.09,NA,820975000,NA,NA,NA,90164000,NA,121.40569,-18332.25959
12784,Corn,49978.67681,Greene_IA, Iowa,1961,49128.83696,249110.9531,5.071660864,1.09,NA,820975000,NA,NA,NA,90164000,NA,647.49703,-17887.10539
12877,Corn,50019.14538,Grundy_IA, Iowa,1961,48845.55701,263843.7309,5.404331688,1.09,NA,820975000,NA,NA,NA,90164000,NA,-364.21708,-8538.86705
12970,Corn,32900.94271,Guthrie, Iowa,1961,32374.85138,152839.8699,4.720159616,1.09,NA,820975000,NA,NA,NA,90164000,NA,809.37129,-10117.14106
13063,Corn,57667.70401,Hamilton, Iowa,1961,56615.52134,280202.1947,4.946124704,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1537.80544,-13273.68907
13156,Corn,53458.97333,Hancock_IA, Iowa,1961,50788.0481,242481.203,4.776650888,1.09,NA,820975000,NA,NA,NA,90164000,NA,-40.46856,-14325.87174
13249,Corn,53701.78472,Hardin, Iowa,1961,52528.19636,260465.3526,4.95867832,1.09,NA,820975000,NA,NA,NA,90164000,NA,-971.24554,-12464.31778
13342,Corn,52163.97928,Harrison, Iowa,1961,51395.07656,233412.9242,4.544408992,1.09,NA,820975000,NA,NA,NA,90164000,NA,-202.34282,-19870.06503
13435,Corn,30958.45163,Henry_IA, Iowa,1961,30149.08034,141206.0557,4.682498768,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1537.80544,-4370.60493
13528,Corn,33629.37687,Howard_IA, Iowa,1961,30796.57737,122688.4779,3.98577308,1.09,NA,820975000,NA,NA,NA,90164000,NA,-2306.70816,-5706.06755
13621,Corn,41237.46694,Humboldt, Iowa,1961,40185.28427,196555.5781,4.889633432,1.09,NA,820975000,NA,NA,NA,90164000,NA,-890.30841,-9671.98685
13714,Corn,35652.80508,Ida, Iowa,1961,34924.37092,179663.6862,5.14698256,1.09,NA,820975000,NA,NA,NA,90164000,NA,1052.18267,-9024.48982
13807,Corn,42572.92956,Iowa, Iowa,1961,41318.40407,204836.4154,4.95867832,1.09,NA,820975000,NA,NA,NA,90164000,NA,-2468.58242,-6272.62745
13900,Corn,32415.31994,Jackson_IA, Iowa,1961,31403.60583,153195.4887,4.877079816,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1092.65123,-3480.29652
13993,Corn,56898.80129,Jasper_IA, Iowa,1961,55887.08719,271108.5145,4.851972584,1.09,NA,820975000,NA,NA,NA,90164000,NA,-2063.89677,-9145.89552
14086,Corn,24604.88705,Jefferson, Iowa,1961,24038.32715,101249.746,4.211738168,1.09,NA,820975000,NA,NA,NA,90164000,NA,-2792.33094,-3601.70221
14179,Corn,42977.6152,Johnson_IA, Iowa,1961,41763.55828,203642.5523,4.877079816,1.09,NA,820975000,NA,NA,NA,90164000,NA,-2549.51954,-6474.97028
14272,Corn,44070.26644,Jones, Iowa,1961,42289.64961,225919.5285,5.341563608,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1497.33688,-5220.44478
14365,Corn,37190.61052,Keokuk, Iowa,1961,35976.55359,163330.6239,4.538132184,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1133.1198,-8134.18141
14458,Corn,88707.09277,Kossuth, Iowa,1961,85752.88758,422424.304,4.92729428,1.09,NA,820975000,NA,NA,NA,90164000,NA,1011.71411,-21610.21333
14551,Corn,28408.93208,Lee_IA, Iowa,1961,27194.87516,124822.1906,4.588346648,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1982.95964,-3075.61088
14644,Corn,55239.59016,Linn, Iowa,1961,52892.41344,266536.2731,5.040276824,1.09,NA,820975000,NA,NA,NA,90164000,NA,-2509.05098,-8538.86705
14737,Corn,30796.57737,Louisa, Iowa,1961,30189.54891,150274.3345,4.977508744,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1092.65123,-3804.04504
14830,Corn,56736.92704,Lyon, Iowa,1961,53458.97333,216978.2564,4.061094776,1.09,NA,820975000,NA,NA,NA,90164000,NA,283.27995,-10926.51234
14923,Corn,27154.40659,Madison, Iowa,1961,26142.69249,120935.7854,4.626007496,1.09,NA,820975000,NA,NA,NA,90164000,NA,-809.37128,-8538.86705
15016,Corn,45122.44911,Mahaska, Iowa,1961,44191.67213,204785.6127,4.632284304,1.09,NA,820975000,NA,NA,NA,90164000,NA,-3358.89083,-2873.26805
15109,Corn,32617.66276,Marion_IA, Iowa,1961,31605.94866,143187.3603,4.531855376,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1982.95965,-5018.10196
15202,Corn,51233.2023,Marshall_IA, Iowa,1961,49735.86543,252286.1207,5.071660864,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1335.46262,-8376.9928
15295,Corn,44758.23203,Mitchell, Iowa,1961,40994.65555,188376.3463,4.594623456,1.09,NA,820975000,NA,NA,NA,90164000,NA,-121.4057,-6798.71879
15388,Corn,51233.2023,Monona, Iowa,1961,50059.61394,221652.1032,4.42514964,1.09,NA,820975000,NA,NA,NA,90164000,NA,283.27995,-19991.47073
15481,Corn,13718.84327,Monroe_IA, Iowa,1961,12869.00342,47170.29059,3.665655872,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1699.6797,-2185.30247
15574,Corn,33103.28553,Montgomery_IA, Iowa,1961,32293.91425,142425.3201,4.412596024,1.09,NA,820975000,NA,NA,NA,90164000,NA,-890.30841,-8215.11854
15667,Corn,33548.43974,Muscatine, Iowa,1961,32779.53702,159164.8039,4.858249392,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1780.61683,-5503.72473
15760,Corn,54349.28175,O'Brien, Iowa,1961,52285.38497,255639.0977,4.889633432,1.09,NA,820975000,NA,NA,NA,90164000,NA,687.96559,-10359.95244
15853,Corn,37514.35903,Osceola, Iowa,1961,35814.67933,152154.0337,4.249399016,1.09,NA,820975000,NA,NA,NA,90164000,NA,121.40569,-8862.61557
15946,Corn,36017.02216,Page, Iowa,1961,35450.46226,144279.618,4.067371584,1.09,NA,820975000,NA,NA,NA,90164000,NA,-161.87426,-13556.96901
16039,Corn,50261.95676,Palo Alto, Iowa,1961,48643.21419,222210.9327,4.569516224,1.09,NA,820975000,NA,NA,NA,90164000,NA,283.27995,-15904.14574
16132,Corn,82555.87101,Plymouth, Iowa,1961,79075.57449,350106.6856,4.42514964,1.09,NA,820975000,NA,NA,NA,90164000,NA,1375.93118,-16956.32841
16225,Corn,52366.3221,Pocahontas, Iowa,1961,50909.45379,247358.2605,4.858249392,1.09,NA,820975000,NA,NA,NA,90164000,NA,445.15421,-12707.12917
16318,Corn,35855.1479,Polk_IA, Iowa,1961,35005.30805,170341.394,4.8645262,1.09,NA,820975000,NA,NA,NA,90164000,NA,-647.49703,-11290.72942
16411,Corn,42896.67807,Poweshiek, Iowa,1961,41965.9011,209967.4863,5.002615976,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1456.86831,-8457.92993
16504,Corn,19748.65934,Ringgold, Iowa,1961,19060.69375,64087.58382,3.364369088,1.09,NA,820975000,NA,NA,NA,90164000,NA,-2711.3938,-6555.9074
16597,Corn,51799.7622,Sac, Iowa,1961,49573.99117,253886.4052,5.121875328,1.09,NA,820975000,NA,NA,NA,90164000,NA,-161.87426,-11088.3866
16690,Corn,42977.6152,Scott, Iowa,1961,41763.55828,222947.5716,5.3352868,1.09,NA,820975000,NA,NA,NA,90164000,NA,-2832.79949,-2509.05098
16783,Corn,52609.13349,Shelby_IA, Iowa,1961,51152.26517,256375.7366,5.008892784,1.09,NA,820975000,NA,NA,NA,90164000,NA,0,-12504.78634
16876,Corn,85550.54476,Sioux_IA, Iowa,1961,79520.72869,351757.7728,4.42514964,1.09,NA,820975000,NA,NA,NA,90164000,NA,1821.08539,-14325.87173
16969,Corn,52568.66492,Story, Iowa,1961,51111.79661,257849.0144,5.046553632,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1173.58836,-15418.52297
17062,Corn,55927.55575,Tama, Iowa,1961,54551.62457,281015.0376,5.153259368,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1092.65123,-8741.20987
17155,Corn,22540.99027,Taylor, Iowa,1961,21893.49324,81995.52936,3.747254376,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1659.21113,-9024.48982
17248,Corn,17806.16826,Union, Iowa,1961,17199.13979,63630.35968,3.697039912,1.09,NA,820975000,NA,NA,NA,90164000,NA,121.40569,-6879.65591
17341,Corn,17725.23113,Van Buren, Iowa,1961,17239.60836,72190.61166,4.186630936,1.09,NA,820975000,NA,NA,NA,90164000,NA,-2387.64529,-2225.77103
17434,Corn,27559.09223,Warren_IA, Iowa,1961,26345.03531,112146.9214,4.255675824,1.09,NA,820975000,NA,NA,NA,90164000,NA,-364.21707,-8862.61557
17527,Corn,45972.28895,Washington, Iowa,1961,44677.2949,221144.0764,4.952401512,1.09,NA,820975000,NA,NA,NA,90164000,NA,-2670.92523,-5706.06756
17620,Corn,19910.5336,Wayne, Iowa,1961,19424.91083,70006.09632,3.602887792,1.09,NA,820975000,NA,NA,NA,90164000,NA,-728.43416,-6029.81607
17713,Corn,57910.5154,Webster_IA, Iowa,1961,57060.67555,280761.0242,4.921017472,1.09,NA,820975000,NA,NA,NA,90164000,NA,-2063.89678,-15863.67717
17806,Corn,36826.39344,Winnebago_IA, Iowa,1961,35450.46226,166099.37,4.682498768,1.09,NA,820975000,NA,NA,NA,90164000,NA,-849.83985,-10926.51234
17899,Corn,40994.65555,Winneshiek, Iowa,1961,36583.58205,161958.9514,4.42514964,1.09,NA,820975000,NA,NA,NA,90164000,NA,-1699.67969,-3925.45073
17992,Corn,70698.58169,Woodbury, Iowa,1961,68189.53071,300193.0502,4.400042408,1.09,NA,820975000,NA,NA,NA,90164000,NA,121.4057,-18817.88236
18085,Corn,33831.71969,Worth, Iowa,1961,32051.10286,143187.3603,4.469087296,1.09,NA,820975000,NA,NA,NA,90164000,NA,121.40569,-9145.89551
18178,Corn,55118.18447,Wright, Iowa,1961,53985.06467,258026.8238,4.776650888,1.09,NA,820975000,NA,NA,NA,90164000,NA,364.21708,-13476.03188
4010,Corn,18255.36932,Adams_NE, Nebraska,1962,17563.35687,83397.93741,4.751543656,1.11,NA,337857000,NA,NA,NA,88877000,NA,744.62158,-5248.77278
4090,Corn,57024.25384,Antelope, Nebraska,1962,54867.27937,178267.6285,3.251386544,1.11,NA,337857000,NA,NA,NA,88877000,NA,1574.22715,2322.89558
4170,Corn,42152.05649,Boone_NE, Nebraska,1962,40763.98474,128775.1473,3.157234424,1.11,NA,337857000,NA,NA,NA,88877000,NA,1999.14707,-1570.18029
4250,Corn,4228.964961,Box Butte, Nebraska,1962,1521.618015,4023.572444,2.642536168,1.11,NA,337857000,NA,NA,NA,88877000,NA,542.278761,445.154206
4330,Corn,46474.09915,Buffalo, Nebraska,1962,44349.49953,190410.9937,4.293336672,1.11,NA,337857000,NA,NA,NA,88877000,NA,1950.5848,-3812.13875
4410,Corn,47943.10803,Burt, Nebraska,1962,46506.474,195115.8301,4.192907744,1.11,NA,337857000,NA,NA,NA,88877000,NA,4572.94776,-639.40332
4490,Corn,45417.86962,Butler_NE, Nebraska,1962,44827.02859,180122.6885,4.01715712,1.11,NA,337857000,NA,NA,NA,88877000,NA,-3682.63934,-4095.4187
4570,Corn,42212.75934,Cass_NE, Nebraska,1962,41496.46575,172049.3802,4.148970088,1.11,NA,337857000,NA,NA,NA,88877000,NA,-991.47983,-1910.11623
4650,Corn,61884.52841,Cedar_NE, Nebraska,1962,58614.66842,199111.9691,3.395753128,1.11,NA,337857000,NA,NA,NA,88877000,NA,971.24554,2112.45906
4730,Corn,10950.79348,Chase, Nebraska,1962,10011.92279,23233.84475,2.32241896,1.11,NA,337857000,NA,NA,NA,88877000,NA,501.81019,-938.87069
4810,Corn,4860.274563,Cherry, Nebraska,1962,3678.592488,4896.362528,1.330683296,1.11,NA,337857000,NA,NA,NA,88877000,NA,-271.13938,174.014826
4890,Corn,19206.38058,Clay_NE, Nebraska,1962,18534.60241,93033.68218,5.0214464,1.11,NA,337857000,NA,NA,NA,88877000,NA,671.77816,-8231.30596
4970,Corn,36462.17636,Colfax, Nebraska,1962,35296.68171,138135.5416,3.910451384,1.11,NA,337857000,NA,NA,NA,88877000,NA,607.02847,40.46856
5050,Corn,59909.66247,Cuming, Nebraska,1962,56749.06761,232780.1768,4.105032432,1.11,NA,337857000,NA,NA,NA,88877000,NA,837.69928,1408.30603
5130,Corn,47716.48407,Custer, Nebraska,1962,44746.09146,129809.4899,2.899885296,1.11,NA,337857000,NA,NA,NA,88877000,NA,3787.85761,-5892.22295
5210,Corn,45090.07425,Dawson, Nebraska,1962,40942.04642,192917.598,4.713882808,1.11,NA,337857000,NA,NA,NA,88877000,NA,2662.83153,-7737.58948
5290,Corn,41107.96753,Dixon, Nebraska,1962,39756.31749,137390.7742,3.458521208,1.11,NA,337857000,NA,NA,NA,88877000,NA,1129.07295,2250.05217
5370,Corn,54219.78234,Dodge, Nebraska,1962,52815.52316,223653.4749,4.2368454,1.11,NA,337857000,NA,NA,NA,88877000,NA,1116.93237,1250.47863
5450,Corn,16834.92272,Dundy, Nebraska,1962,15900.09888,30187.4619,1.895596016,1.11,NA,337857000,NA,NA,NA,88877000,NA,-129.49941,-2432.16071
5530,Corn,27919.26246,Fillmore, Nebraska,1962,27049.18832,118307.7626,4.374935176,1.11,NA,337857000,NA,NA,NA,88877000,NA,1125.02608,-6195.73718
5610,Corn,11711.60249,Franklin_NE, Nebraska,1962,10979.12147,46285.81589,4.218014976,1.11,NA,337857000,NA,NA,NA,88877000,NA,720.34044,-1023.85467
5690,Corn,16248.12853,Furnas, Nebraska,1962,15232.36757,62961.79638,4.136416472,1.11,NA,337857000,NA,NA,NA,88877000,NA,234.71768,-938.87069
5770,Corn,42876.44379,Gage, Nebraska,1962,41585.49659,138120.3007,3.320431432,1.11,NA,337857000,NA,NA,NA,88877000,NA,-4415.12036,1857.5071
5850,Corn,3884.982165,Garfield, Nebraska,1962,3508.624518,11808.57549,3.364369088,1.11,NA,337857000,NA,NA,NA,88877000,NA,-153.780544,56.65599
5930,Corn,10396.37415,Gosper, Nebraska,1962,9805.533111,40176.03129,4.098755624,1.11,NA,337857000,NA,NA,NA,88877000,NA,250.9051,-1242.38492
6010,Corn,19789.1279,Greeley, Nebraska,1962,18101.58878,57694.06624,3.188618464,1.11,NA,337857000,NA,NA,NA,88877000,NA,238.76453,-1035.99525
6090,Corn,42342.25874,Hall, Nebraska,1962,40399.76766,203835.8565,5.046553632,1.11,NA,337857000,NA,NA,NA,88877000,NA,3375.07826,-2573.80069
6170,Corn,38121.3875,Hamilton_NE, Nebraska,1962,36907.33057,206703.1599,5.598912736,1.11,NA,337857000,NA,NA,NA,88877000,NA,1270.71291,-6499.25141
6250,Corn,10987.21519,Harlan, Nebraska,1962,10307.34331,37044.04592,3.596610984,1.11,NA,337857000,NA,NA,NA,88877000,NA,-570.60676,-785.09014
6330,Corn,14244.93461,Hayes, Nebraska,1962,12545.25491,19090.12396,1.518987536,1.11,NA,337857000,NA,NA,NA,88877000,NA,145.68683,-558.46618
6410,Corn,11460.69739,Hitchcock, Nebraska,1962,10501.59242,40896.41333,3.89162096,1.11,NA,337857000,NA,NA,NA,88877000,NA,-24.28114,-926.73012
6490,Corn,24289.23224,Holt, Nebraska,1962,21917.77438,55999.79679,2.554660856,1.11,NA,337857000,NA,NA,NA,88877000,NA,178.06169,-1197.86951
6570,Corn,21071.98139,Howard_NE, Nebraska,1962,20153.34498,64281.65007,3.188618464,1.11,NA,337857000,NA,NA,NA,88877000,NA,1723.96084,-1003.62039
6650,Corn,14568.68312,Jefferson_NE, Nebraska,1962,14147.81005,46243.90368,3.270216968,1.11,NA,337857000,NA,NA,NA,88877000,NA,-1647.07056,-1011.7141
6730,Corn,18469.85271,Johnson_NE, Nebraska,1962,18142.05734,65401.84922,3.602887792,1.11,NA,337857000,NA,NA,NA,88877000,NA,-1023.85467,611.07532
6810,Corn,23702.43806,Kearney, Nebraska,1962,22808.08279,113254.4198,4.964955128,1.11,NA,337857000,NA,NA,NA,88877000,NA,2529.28527,-2840.89321
6890,Corn,6620.657106,Keith, Nebraska,1962,5507.77159,22696.86039,4.123862856,1.11,NA,337857000,NA,NA,NA,88877000,NA,356.123366,-449.201063
6970,Corn,2185.302468,Keya Paha, Nebraska,1962,1885.835093,4582.401951,2.429124696,1.11,NA,337857000,NA,NA,NA,88877000,NA,1145.260367,-198.295965
7050,Corn,58379.95074,Knox_NE, Nebraska,1962,55587.61981,169414.2451,3.050528688,1.11,NA,337857000,NA,NA,NA,88877000,NA,-2638.55038,3694.77991
7130,Corn,32698.59989,Lancaster, Nebraska,1962,32111.80571,115251.4733,3.590334176,1.11,NA,337857000,NA,NA,NA,88877000,NA,-4330.13637,-4398.93293
7210,Corn,25944.39652,Lincoln, Nebraska,1962,23443.43925,75094.747,3.20117208,1.11,NA,337857000,NA,NA,NA,88877000,NA,955.05812,-562.51304
7290,Corn,4467.72949,Logan_NE, Nebraska,1962,4139.93412,6866.49055,1.657077312,1.11,NA,337857000,NA,NA,NA,88877000,NA,-149.733688,299.467375
7370,Corn,51892.8399,Madison_NE, Nebraska,1962,49930.11453,164847.5919,3.301601008,1.11,NA,337857000,NA,NA,NA,88877000,NA,-1290.9472,955.05812
7450,Corn,33180.1758,Merrick, Nebraska,1962,31363.13727,158767.7809,5.059107248,1.11,NA,337857000,NA,NA,NA,88877000,NA,2096.27163,-1691.58599
7530,Corn,8227.259106,Morrill, Nebraska,1962,5390.412754,16510.87177,3.063082304,1.11,NA,337857000,NA,NA,NA,88877000,NA,-716.293587,607.028463
7610,Corn,29542.05188,Nemaha, Nebraska,1962,29161.64738,106248.2219,3.64054864,1.11,NA,337857000,NA,NA,NA,88877000,NA,348.02965,16.18743
7690,Corn,13670.28099,Nuckolls, Nebraska,1962,13152.28337,61293.43629,4.657391536,1.11,NA,337857000,NA,NA,NA,88877000,NA,489.66963,-1238.33807
7770,Corn,43236.61401,Otoe, Nebraska,1962,42718.61639,142281.5485,3.332985048,1.11,NA,337857000,NA,NA,NA,88877000,NA,-1881.78823,125.45255
7850,Corn,17130.34323,Pawnee, Nebraska,1962,16826.829,51753.20057,3.07563592,1.11,NA,337857000,NA,NA,NA,88877000,NA,-8.09371,-214.48339
7930,Corn,4305.855233,Perkins, Nebraska,1962,3524.811944,7133.966673,2.021132176,1.11,NA,337857000,NA,NA,NA,88877000,NA,692.012448,-1137.166655
8010,Corn,31573.5738,Phelps, Nebraska,1962,30157.17406,141290.8962,4.682498768,1.11,NA,337857000,NA,NA,NA,88877000,NA,1400.21233,-4500.10435
8090,Corn,45126.49596,Pierce, Nebraska,1962,43507.75339,142049.6342,3.26394016,1.11,NA,337857000,NA,NA,NA,88877000,NA,1464.96203,878.16784
8170,Corn,53883.89326,Platte, Nebraska,1962,52325.85354,192279.5164,3.67193268,1.11,NA,337857000,NA,NA,NA,88877000,NA,-4208.73068,-3265.81313
8250,Corn,27016.81347,Polk_NE, Nebraska,1962,25997.00565,119319.2441,4.588346648,1.11,NA,337857000,NA,NA,NA,88877000,NA,-303.51423,-6980.82733
8330,Corn,38534.16685,Richardson, Nebraska,1962,37688.37386,156271.5911,4.148970088,1.11,NA,337857000,NA,NA,NA,88877000,NA,1772.52311,534.18505
8410,Corn,26721.39295,Saline_NE, Nebraska,1962,26349.08216,101180.4003,3.841406496,1.11,NA,337857000,NA,NA,NA,88877000,NA,-2185.30246,-2986.58004
8490,Corn,22982.09762,Sarpy, Nebraska,1962,22456.00629,94858.51453,4.224291784,1.11,NA,337857000,NA,NA,NA,88877000,NA,1185.72893,-829.60557
8570,Corn,61443.42106,Saunders, Nebraska,1962,60342.67611,256937.3603,4.255675824,1.11,NA,337857000,NA,NA,NA,88877000,NA,3346.75026,946.96441
8650,Corn,20671.3426,Scotts Bluff, Nebraska,1962,12763.78515,38764.47876,3.037975072,1.11,NA,337857000,NA,NA,NA,88877000,NA,-1768.47625,1643.0237
8730,Corn,38890.29022,Seward, Nebraska,1962,37846.20126,155657.3867,4.11130924,1.11,NA,337857000,NA,NA,NA,88877000,NA,-5896.26981,-5612.98985
8810,Corn,18571.02412,Sheridan, Nebraska,1962,4317.995802,8160.180857,1.889319208,1.11,NA,337857000,NA,NA,NA,88877000,NA,-4641.74432,4188.4964
8890,Corn,17069.64039,Sherman, Nebraska,1962,15871.77089,41964.28571,2.642536168,1.11,NA,337857000,NA,NA,NA,88877000,NA,1290.9472,-2213.63046
8970,Corn,3868.794739,Sioux_NE, Nebraska,1962,1796.804251,5486.18167,3.050528688,1.11,NA,337857000,NA,NA,NA,88877000,NA,161.874257,489.669627
9050,Corn,38420.85487,Stanton, Nebraska,1962,35855.1479,127973.989,3.571503752,1.11,NA,337857000,NA,NA,NA,88877000,NA,64.7497,1299.04091
9130,Corn,13496.26617,Thayer, Nebraska,1962,13119.90852,62235.31802,4.745266848,1.11,NA,337857000,NA,NA,NA,88877000,NA,-303.51423,-3375.07825
9210,Corn,17199.13979,Valley, Nebraska,1962,15802.97433,52372.73928,3.314154624,1.11,NA,337857000,NA,NA,NA,88877000,NA,2403.83272,-1991.05336
9290,Corn,32516.49135,Washington_NE, Nebraska,1962,31642.37036,132182.2292,4.180354128,1.11,NA,337857000,NA,NA,NA,88877000,NA,3375.07826,-109.26512
9370,Corn,46061.3198,Wayne_NE, Nebraska,1962,43855.78305,154589.2603,3.527566096,1.11,NA,337857000,NA,NA,NA,88877000,NA,-271.13939,2355.27044
9450,Corn,8061.337993,Webster_NE, Nebraska,1962,7741.636335,27257.16318,3.521289288,1.11,NA,337857000,NA,NA,NA,88877000,NA,145.686831,-1254.52549
9530,Corn,44385.92124,York, Nebraska,1962,43192.09859,221067.1103,5.11559852,1.11,NA,337857000,NA,NA,NA,88877000,NA,1509.47744,-6976.78047
9623,Corn,31525.01153,Adair, Iowa,1962,30796.57737,144152.6113,4.682498768,1.09,NA,812191000,NA,NA,NA,88877000,NA,4572.94775,647.49703
9716,Corn,21205.52765,Adams, Iowa,1962,20638.96775,95128.02276,4.607177072,1.09,NA,812191000,NA,NA,NA,88877000,NA,3804.04504,-121.40569
9809,Corn,22702.86453,Allamakee, Iowa,1962,19870.06503,88650.68075,4.462810488,1.09,NA,812191000,NA,NA,NA,88877000,NA,728.43415,202.34282
9902,Corn,33791.25112,Audubon, Iowa,1962,32496.25707,166581.9955,5.128152136,1.09,NA,812191000,NA,NA,NA,88877000,NA,4208.73068,485.62277
